id,sf_participant,region,gender,age,edu,status,hh_mem,agri_long,irriga,loan,Non-Farm Act,other_inc,agri Org_mem,Year,crop1,land_crop1_in,price_crop1_in,Tot_Yield_crop1,Avg_Prod_Crop1,ProductivityCrop1_Ch,Land_Proportion_Crop1,Weight_ProduCrop1_Ch,crop2,land_crop2,price_crop2,Tot_Yield_crop2,Avg_Prod_Crop2,ProductivityCrop2_Ch,Land_Proportion_Crop2,Weight_ProduCrop2_Ch,crop3,round_crop3,land_crop3,Tot_Yield_crop3,price_crop3,Avg_Prod_Crop3,ProductivityCrop3_Ch,Land_Proportion_Crop3,Weight_ProduCrop3_Ch,Produtivity_Ch(All),Ave_ProdRisk,Ave_InputRisk,Ave_MktRisk,Ave_InfRisk,Ave_FinRisk,Overview_Risk,gov_support,29.agri_learning_chan,31.agri_tech_adapt,31.1Adapt_tech_prod,31.2farm_manag,31.3agri_entrep,31.4val_added,Avg_ProdManage,Avg_InputManage,Avg_Tech,Avg_Ana&Plan,Avg_Mkting,Avg_Network,All_Skill,Ch_ProdManage,Ch_InputManage,Ch_Tech,Ch_Ana&Plan,Ch_Mkting,Ch_Network,Ch_Skill
846,0,2,0,43,5,2,4,8,0,0,1,360000,0,1,1,20,10,18000,900,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3,3,3,3,3,3,3,5,,,,,,3,3,3,3,3,3,3,1,1,1,1,1,1,1
846,0,2,0,43,5,2,4,8,0,0,1,360000,0,0,1,20,11,18000,900,-0.4,1,-0.4,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,5,,,,,,2,2,2,2,2,2,2,-1,-1,-1,-1,-2,-1,-1.166666667
847,0,2,0,44,5,1,4,3,0,0,1,200000,1,1,1,10,12,15000,1500,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,4,4,4,4,4,4,4,3,1,1,1,1,1,3,3,3,3,4,3,3.17,0,0,0,0,1,0,0.166666667
847,0,2,0,44,5,1,4,3,0,0,1,200000,1,0,1,10,12,15000,1500,0.38,1,0.38,,,,,,,0,0,,,,,,,,0,0,,4,4,4,4,4,4,4,3,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
848,0,2,0,38,5,1,4,10,0,1,1,250000,1,1,7,12,40,13000,1083.33,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3,3,3,2,4,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
848,0,2,0,38,5,1,4,10,0,1,1,250000,1,0,7,12,40,13000,1083.33,-0.19,1,-0.19,,,,,,,0,0,,,,,,,,0,0,,3,3,3,2,4,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
849,0,2,0,45,5,1,5,10,0,0,0,0,0,1,7,6,30,8000,1333.33,-0.16,1,-0.16,,,,,,,0,0,,,,,,,,0,0,-0.157894737,3,3,3,3,3,3,3,5,,,,,,3,3,3,3,3,3,3,0,0,0,0,0,0,0
849,0,2,0,45,5,1,5,10,0,0,0,0,0,0,7,6,38,9500,1583.33,0.32,1,0.32,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,5,,,,,,3,3,3,3,3,3,3,0,0,0,0,0,0,0
850,0,2,1,50,5,1,4,8,1,0,1,240000,0,1,1,10,12,12000,1200,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3.75,4,3,4,3,3.55,3,3,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1
850,0,2,1,50,5,1,4,8,1,0,1,240000,0,0,1,10,12,12000,1200,0.33,1,0.33,,,,,,,0,0,,,,,,,,0,0,,3.75,4,3,4,3,3.55,3,3,1,1,1,1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1
851,0,2,1,48,5,2,5,12,0,0,1,250000,1,1,1,20,10,18000,900,-0.14,1,-0.14,,,,,,,0,0,,,,,,,,0,0,-0.142857143,4.25,4,3,3,4,3.65,4,5,,,,,,3,3,3,3,3,3,3,0,0,0,0,0,0,0
851,0,2,1,48,5,2,5,12,0,0,1,250000,1,0,1,20,11,21000,1050,-0.34,1,-0.34,,,,,,,0,0,,,,,,,,0,0,,4.25,4,3,3,4,3.65,4,5,,,,,,3,3,3,3,3,3,3,0,0,0,0,0,0,0
852,0,2,0,36,5,1,3,2,1,0,1,300000,0,1,7,5,28,8000,1600,-0.11,1,-0.11,,,,,,,0,0,,,,,,,,0,0,-0.111111111,3,3,3,3,3,3,3,5,,,,,,3,3,3,3,3,3,3,1,1,1,1,1,1,1
852,0,2,0,36,5,1,3,2,1,0,1,300000,0,0,7,5,30,9000,1800,0.61,1,0.61,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,5,,,,,,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1
853,0,2,0,55,4,2,6,25,0,1,1,120000,0,1,1,17,9,19000,1117.65,-0.17,1,-0.17,,,,,,,0,0,,,,,,,,0,0,-0.173913043,3,3,3,3,3,3,3,2,1,1,1,1,1,3,3,3,3,3,3,3,0,0,1,1,1,1,0.666666667
853,0,2,0,55,4,2,6,25,0,1,1,120000,0,0,1,17,10,23000,1352.94,0.35,1,0.35,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,2,1,1,1,1,1,3,3,2,2,2,2,2.33,0,0,-1,-1,-1,-1,-0.666666667
854,0,2,0,42,4,1,4,7,0,0,1,150000,0,1,7,15,38,15000,1000,-0.17,1,-0.17,,,,,,,0,0,,,,,,,,0,0,-0.166666667,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
854,0,2,0,42,4,1,4,7,0,0,1,150000,0,0,7,15,35,18000,1200,0.68,1,0.68,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,1,1,1
855,0,2,0,45,5,1,3,5,1,0,1,240000,0,1,7,7,20,5000,714.29,-0.29,1,-0.29,,,,,,,0,0,,,,,,,,0,0,-0.285714286,3,3,3,4,4,3.4,3,5,,,,,,2,2,2,2,2,2,2,0,0,0,0,0,0,0
855,0,2,0,45,5,1,3,5,1,0,1,240000,0,0,7,7,25,7000,1000,-0.25,1,-0.25,,,,,,,0,0,,,,,,,,0,0,,3,3,3,4,4,3.4,3,5,,,,,,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2
856,0,2,1,57,5,2,5,12,0,0,1,300000,0,1,7,15,30,20000,1333.33,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3.75,3,2,3,3,2.95,3,3,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
856,0,2,1,57,5,2,5,12,0,0,1,300000,0,0,7,15,38,20000,1333.33,0.33,1,0.33,,,,,,,0,0,,,,,,,,0,0,,3.75,3,2,3,3,2.95,3,3,1,1,1,1,1,4,4,4,4,4,4,4,2,2,2,2,2,2,2
857,0,2,0,60,4,2,5,20,0,1,1,200000,1,1,1,10,10,10000,1000,-0.29,1,-0.29,,,,,,,0,0,,,,,,,,0,0,-0.285714286,4,4,4,4,4,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0
857,0,2,0,60,4,2,5,20,0,1,1,200000,1,0,1,10,10,14000,1400,-0.38,1,-0.38,,,,,,,0,0,,,,,,,,0,0,,4,4,4,4,4,4,4,2,1,1,1,1,1,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1
858,0,2,1,65,3,2,6,30,0,1,0,0,1,1,1,15,9,34000,2266.67,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3,3,3,3,3,3,3,2,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
858,0,2,1,65,3,2,6,30,0,1,0,0,1,0,1,15,9,34000,2266.67,1.59,1,1.59,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,2,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
859,0,2,0,45,3,1,3,25,0,0,1,120000,1,1,7,8,35,7000,875,-0.3,1,-0.3,,,,,,,0,0,,,,,,,,0,0,-0.3,3,3,3,3,3,3,3,5,,,,,,3,3,3,3,3,3,3,1,1,1,1,1,1,1
859,0,2,0,45,3,1,3,25,0,0,1,120000,1,0,7,8,38,10000,1250,-0.09,1,-0.09,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,5,,,,,,2,2,2,2,2,2,2,-2,-2,-2,-2,-2,-2,-2
861,1,1,0,50,5,2,4,30,1,1,0,0,1,1,1,24,10,33000,1375,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
861,1,1,0,50,5,2,4,30,1,1,0,0,1,0,1,24,10,33000,1375,-0.31,1,-0.31,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,-1,-1,-1,0,0,-1,-0.666666667
862,1,1,1,63,3,2,4,40,1,1,0,0,1,1,1,30,9.4,60000,2000,0.11,1,0.11,,,,,,,0,0,,,,,,,,0,0,0.111111111,3.75,3,3,3,4,3.35,3,1,1,1,1,1,1,5,5,5,4,4,5,4.67,0.8,1,1,0,0,1,0.633333333
862,1,1,1,63,3,2,4,40,1,1,0,0,1,0,1,30,6,54000,1800,14.3,1,14.3,,,,,,,0,0,,,,,,,,0,0,,3.75,3,3,3,4,3.35,3,1,1,1,1,1,1,4.2,4,4,4,4,4,4.03,0.2,0,0,0,0,0,0.033333333
863,1,1,0,65,4,2,3,27,1,0,1,120000,1,1,7,8.5,1200,1000,117.65,1,1,1,,,,,,,0,0,,,,,,,,0,0,1,4.5,4,2,3,3,3.3,3,2,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
863,1,1,0,65,4,2,3,27,1,0,1,120000,1,0,7,8.5,1200,500,58.82,-0.97,1,-0.97,,,,,,,0,0,,,,,,,,0,0,,4.5,4,2,3,3,3.3,3,2,1,1,1,1,1,4,4,4,4,4,4,4,-1,-1,-0.75,-0.8,0,0,-0.591666667
864,1,1,1,56,5,1,3,25,1,0,0,0,1,1,1,70,8,128000,1828.57,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,4.5,3,3,3,3,3.3,3,2,1,1,1,1,1,5,5,4.75,4.8,4,4,4.59,1,1,0.75,0.8,0,0,0.591666667
864,1,1,1,56,5,1,3,25,1,0,0,0,1,0,1,70,7,128000,1828.57,0.46,1,0.46,,,,,,,0,0,,,,,,,,0,0,,4.5,3,3,3,3,3.3,3,2,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
865,1,1,1,47,5,2,4,20,1,1,1,30000,1,1,1,40,10.8,50000,1250,-0.17,1,-0.17,,,,,,,0,0,,,,,,,,0,0,-0.166666667,3.75,3,3,3,3,3.15,3,2,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
865,1,1,1,47,5,2,4,20,1,1,1,30000,1,0,1,40,9,60000,1500,-0.82,1,-0.82,,,,,,,0,0,,,,,,,,0,0,,3.75,3,3,3,3,3.15,3,2,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1
866,1,1,1,58,3,2,4,30,0,1,1,200000,1,1,3,120,1.4,1000000,8333.33,-0.17,1,-0.17,,,,,,,0,0,,,,,,,,0,0,-0.166666667,3.25,3,2,3,3,2.85,3,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
866,1,1,1,58,3,2,4,30,0,1,1,200000,1,0,3,120,1.4,1200000,10000,9,1,9,,,,,,,0,0,,,,,,,,0,0,,3.25,3,2,3,3,2.85,3,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
867,1,1,1,64,5,2,4,45,0,0,1,100000,1,1,1,20,11,20000,1000,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3.5,3,3,3,4,3.3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
867,1,1,1,64,5,2,4,45,0,0,1,100000,1,0,1,20,11,20000,1000,-0.6,1,-0.6,,,,,,,0,0,,,,,,,,0,0,,3.5,3,3,3,4,3.3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
868,1,1,0,44,5,1,5,15,1,0,1,200000,1,1,1,30,11,75000,2500,-0.03,1,-0.03,,,,,,,0,0,,,,,,,,0,0,-0.025974026,4,3,3,3,3,3.2,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
868,1,1,0,44,5,1,5,15,1,0,1,200000,1,0,1,30,11,77000,2566.67,1.57,1,1.57,,,,,,,0,0,,,,,,,,0,0,,4,3,3,3,3,3.2,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
869,1,1,1,59,3,2,6,30,0,0,0,0,1,1,1,30,10,30000,1000,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3.25,3,3,4,4,3.45,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
869,1,1,1,59,3,2,6,30,0,0,0,0,1,0,1,30,11,30000,1000,0.25,1,0.25,,,,,,,0,0,,,,,,,,0,0,,3.25,3,3,4,4,3.45,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
870,1,1,1,62,3,2,4,40,0,1,1,100000,1,1,1,50,9,40000,800,-0.05,1,-0.05,,,,,,,0,0,,,,,,,,0,0,-0.047619048,3,2,2,3,3,2.6,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
870,1,1,1,62,3,2,4,40,0,1,1,100000,1,0,1,50,10.2,42000,840,-0.58,1,-0.58,,,,,,,0,0,,,,,,,,0,0,,3,2,2,3,3,2.6,3,1,1,1,1,1,1,4,4,4,4,4,4,4,-1,-1,-1,0,0,0,-0.5
871,1,1,1,55,5,2,3,10,0,0,1,300000,1,1,1,30,10,60000,2000,0.11,1,0.11,,,,,,,0,0,,,,,,,,0,0,0.111111111,3.75,3,3,3,4,3.35,3,1,1,1,1,1,1,5,5,5,4,4,4,4.5,1,1,1,0,0,0,0.5
871,1,1,1,55,5,2,3,10,0,0,1,300000,1,0,1,30,6,54000,1800,0.16,1,0.16,,,,,,,0,0,,,,,,,,0,0,,3.75,3,3,3,4,3.35,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
872,1,1,0,64,3,2,6,30,1,0,0,0,1,1,1,20,10,31000,1550,-0.06,1,-0.06,,,,,,,0,0,,,,,,,,0,0,-0.060606061,3,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1
872,1,1,0,64,3,2,6,30,1,0,0,0,1,0,1,20,10,33000,1650,0.77,1,0.77,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
873,1,1,1,68,1,2,4,40,0,1,0,0,1,1,1,30,12,28000,933.33,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,4,3,3,3,3,3.2,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,1,1,1,1,1,0.833333333
873,1,1,1,68,1,2,4,40,0,1,0,0,1,0,1,30,12,28000,933.33,-0.51,1,-0.51,,,,,,,0,0,,,,,,,,0,0,,4,3,3,3,3,3.2,3,1,1,1,1,1,1,4,3,3,3,3,3,3.17,0,-1,-1,-1,-1,-1,-0.833333333
874,1,1,1,58,3,2,5,30,1,0,0,0,1,1,1,25,10,48000,1920,-0.02,1,-0.02,,,,,,,0,0,,,,,,,,0,0,-0.020408163,3.75,4,4,4,4,3.95,4,1,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1
874,1,1,1,58,3,2,5,30,1,0,0,0,1,0,1,25,10,49000,1960,0.15,1,0.15,,,,,,,0,0,,,,,,,,0,0,,3.75,4,4,4,4,3.95,4,1,1,1,1,1,1,3,3,3,3,3,3,3,-1,-1,-1,-1,0,-1,-0.833333333
875,1,1,1,53,5,2,4,25,0,1,1,200000,1,1,1,34,10,58000,1705.88,-0.03,1,-0.03,,,,,,,0,0,,,,,,,,0,0,-0.033333333,4,3,3,3,3,3.2,3,1,1,1,1,1,1,4,4,4,4,3,4,3.83,1,1,1,1,0,1,0.833333333
875,1,1,1,53,5,2,4,25,0,1,1,200000,1,0,1,34,10,60000,1764.71,0.76,1,0.76,,,,,,,0,0,,,,,,,,0,0,,4,3,3,3,3,3.2,3,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
876,1,1,1,60,3,2,5,40,0,0,1,200000,1,1,1,50,10.8,50000,1000,0,1,0,,,,,,,0,0,,,,,,,,0,0,0,3.75,3,3,3,3,3.15,3,1,1,1,1,1,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0
876,1,1,1,60,3,2,5,40,0,0,1,200000,1,0,1,50,10.8,50000,1000,-0.06,1,-0.06,,,,,,,0,0,,,,,,,,0,0,,3.75,3,3,3,3,3.15,3,1,1,1,1,1,1,3,3,3,3,3,3,3,-1,-1,-1,-1,-1,-1,-1
877,1,6,1,53,5,2,4,20,0,0,0,0,1,1,2,30,26,32000,1066.67,-0.03,1,-0.03,,,,,,,0,0,,,,,,,,0,0,-0.03030303,3,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,0,0,0,0,0,0,0
877,1,6,1,53,5,2,4,20,0,0,0,0,1,0,2,30,33,33000,1100,-0.93,1,-0.93,,,,,,,0,0,,,,,,,,0,0,,3,3,3,3,3,3,3,1,1,1,1,1,1,4,4,4,4,4,4,4,-1,-0.666666667,-1,-0.2,0.666666667,0.5,-0.283333333
902,0,3,0,32,3,2,7,2,0,0,1,350000,1,1,3,12,1.4,180000,15000,0.25,1,0.25,,,,,,,0,0,,,,,,,,0,0,0.25,1.75,1,1.333333333,2,3,1.816666667,5,3,1,1,1,1,1,5,4.67,5,4.2,3.33,3.5,4.28,1.4,0.333333333,0.75,1.2,1,0.75,0.905555556
902,0,3,0,32,3,2,7,2,0,0,1,350000,1,0,3,12,1.5,144000,12000,14.69,1,14.69,,,,,,,0,0,,,,,,,,0,0,,1.75,1,1.333333333,2,3,1.816666667,5,3,1,1,1,1,1,3.6,4.33,4.25,3,2.33,2.75,3.38,-1.2,0,-0.75,-1.6,-2,-2,-1.258333333
903,0,3,1,55,4,2,5,4,0,0,1,2580000,0,1,1,27,12.7,20650,764.81,10.8,1,10.8,,,,,,,0,0,,,,,,,,0,0,10.8,2.25,2,1,1,2,1.65,1,3,1,1,1,1,1,4.8,4.33,5,4.6,4.33,4.75,4.64,-0.2,0,1.75,0.6,1,1.25,0.733333333
903,0,3,1,55,4,2,5,4,0,0,1,2580000,0,0,1,27,18,1750,64.81,-1,1,-1,,,,,,,0,0,,,,,,,,0,0,,2.25,2,1,1,2,1.65,1,3,1,1,1,1,1,5,4.33,3.25,4,3.33,3.5,3.9,0.8,-0.666666667,-1.25,0,-0.333333333,-0.5,-0.325
904,0,3,1,67,2,2,5,32,0,1,1,380000,1,1,3,25,1.4,375000,15000,0.15,0.56,0.09,1,20,11,14070,703.5,0.074045802,0.444444444,0.032909245,,,,,,,,0,0,0.059189665,1.75,2.333333333,2.333333333,2.5,1,1.983333333,1,2,0,,,,,4.2,5,4.5,4,3.67,4,4.23,0.2,1,0.75,1.4,0.67,0,0.67
904,0,3,1,67,2,2,5,32,0,1,1,380000,1,0,3,25,1.5,325000,13000,-0.48,0.56,-0.27,1,20,9.8,13100,655,,0.444444444,0,,,,,,,,0,0,,1.75,2.333333333,2.333333333,2.5,1,1.983333333,1,2,0,,,,,4,4,3.75,2.6,3,4,3.56,-1,-0.666666667,-1,-1.8,-1.333333333,-0.75,-1.091666667
905,0,3,1,52,3,2,4,14,0,1,1,600000,0,1,3,53,1.4,1325000,25000,0.09,0.73,0.06,4,20,2.66,100000,5000,0,0.273972603,0,,,,,,,,0,0,0.063132817,1.75,1,1,2,2.5,1.65,1,4,1,1,1,0,1,5,4.67,4.75,4.4,4.33,4.75,4.65,0.8,0.666666667,0,1.2,2,1.75,1.069444444
905,0,3,1,52,3,2,4,14,0,1,1,600000,0,0,3,24,1.5,552000,23000,25.14,0.52,13.11,4,22,2.33,110000,5000,,0.47826087,0,,,,,,,,0,0,,1.75,1,1,2,2.5,1.65,1,4,1,1,1,0,1,4.2,4,4.75,3.2,2.33,3,3.58,-0.4,-0.333333333,0,-1.4,-1.666666667,-1.25,-0.841666667
906,0,3,0,48,3,2,4,17,0,1,1,216000,1,1,1,21,12,18480,880,0.05,0.84,0.04,9,4,61,2500,625,-0.074074074,0.16,-0.011851852,,,,,,,,0,0,0.014074074,3,2,1,1,3,2,1,5,,,,,,4.6,4.33,4.75,4.6,4,4.25,4.42,0.8,1.333333333,0.75,0.8,1,0.25,0.822222222
906,0,3,0,48,3,2,4,17,0,1,1,216000,1,0,1,21,17,17640,840,-0.85,0.84,-0.71,9,4,58,2700,675,,0.16,0,,,,,,,,0,0,,3,2,1,1,3,2,1,5,,,,,,3.8,3,4,3.8,3,4,3.6,-0.8,-1.666666667,-0.75,-0.8,-1,-0.75,-0.961111111
907,0,3,0,51,3,2,4,16,1,1,1,250000,1,1,3,40,1.5,220000,5500,0.41,0.82,0.33,1,9,13,1307,145.2222222,0.183876812,0.183673469,0.033773292,,,,,,,,0,0,0.184338242,1.75,2.666666667,1.666666667,1,3,2.016666667,1,2,1,1,1,0,1,4.6,4.67,4.75,4.6,4,4.75,4.56,1.4,1,0.75,1,1,1.75,1.15
907,0,3,0,51,3,2,4,16,1,1,1,250000,1,0,3,40,1.5,156000,3900,-0.29,0.82,-0.24,1,9,11,1104,122.6666667,,0.183673469,0,,,,,,,,0,0,,1.75,2.666666667,1.666666667,1,3,2.016666667,1,2,1,1,1,0,1,3.2,3.67,4,3.6,3,3,3.41,-1.2,-1,-0.5,-0.2,0,-1.25,-0.691666667
908,0,3,1,71,2,2,6,60,0,1,1,450000,0,1,3,80,1.4,440000,5500,-0.35,1,-0.35,,,,,,,0,0,,,,,,,,0,0,-0.352941176,4,1.666666667,2,1,2,2.133333333,3,5,,,,,,4.4,4.67,4.5,3.8,3,4.25,4.1,1.2,1,0.5,1.8,0.666666667,1.25,1.069444444
908,0,3,1,71,2,2,6,60,0,1,1,450000,0,0,3,50,1.5,425000,8500,8.11,1,8.11,,,,,,,0,0,,,,,,,,0,0,,4,1.666666667,2,1,2,2.133333333,3,5,,,,,,3.2,3.67,4,2,2.33,3,3.03,-1,-0.666666667,-0.75,-2,-0.666666667,-0.5,-0.930555556
909,0,3,1,78,2,2,2,59,1,1,1,70000,0,1,1,200,11.5,186700,933.5,0.81,1,0.81,,,,,,,0,0,,,,,,,,0,0,0.807357212,3.5,1.666666667,1,2.5,3,2.333333333,1,4,1,1,1,0,0,4.2,4.33,4.75,4,3,3.5,3.96,0.6,1.666666667,2.25,1.4,0.666666667,2,1.430555556
909,0,3,1,78,2,2,2,59,1,1,1,70000,0,0,1,200,10.6,103300,516.5,-0.46,1,-0.46,,,,,,,0,0,,,,,,,,0,0,,3.5,1.666666667,1,2.5,3,2.333333333,1,4,1,1,1,0,0,3.6,2.67,2.5,2.6,2.33,1.5,2.53,-0.8,-2.333333333,-2.25,-2,-1.333333333,-2.5,-1.869444444
910,0,3,0,41,5,2,3,18,0,0,1,210000,0,1,1,32,14.5,30400,950,0.05,1,0.05,,,,,,,0,0,,,,,,,,0,0,0.048275862,2.25,1.666666667,1.333333333,1,2.5,1.75,1,3,1,0,1,1,1,4.4,5,4.75,4.6,3.67,4,4.4,0.6,0.666666667,1,0.2,1,0.75,0.702777778
910,0,3,0,41,5,2,3,18,0,0,1,210000,0,0,1,32,13,29000,906.25,0.07,1,0.07,,,,,,,0,0,,,,,,,,0,0,,2.25,1.666666667,1.333333333,1,2.5,1.75,1,3,1,0,1,1,1,3.8,4.33,3.75,4.4,2.67,3.25,3.7,0.6,0.666666667,0.5,1.4,0,0,0.527777778
911,0,3,1,48,1,2,3,26,0,0,1,180000,0,1,1,14,11.2,11900,850,0.02,1,0.02,,,,,,,0,0,,,,,,,,0,0,0.017094017,3.75,1.666666667,1.666666667,1.5,3,2.316666667,1,4,1,0,1,0,1,3.2,3.67,3.25,3,2.67,3.25,3.17,-0.6,0,0.25,0,1,0.75,0.233333333
911,0,3,1,48,1,2,3,26,0,0,1,180000,0,0,1,14,10.5,11700,835.71,-0.11,1,-0.11,,,,,,,0,0,,,,,,,,0,0,,3.75,1.666666667,1.666666667,1.5,3,2.316666667,1,4,1,0,1,0,1,3.8,3.67,3,3,1.67,2.5,2.94,-0.6,-0.666666667,-2,-1.4,-2.666666667,-2.25,-1.597222222
912,0,3,1,54,3,2,7,45,0,1,1,280000,1,1,1,95,15,89600,943.16,0.03,0.59,0.02,3,65,1.5,670000,10307.69231,-0.182926829,0.40625,-0.074314024,,,,,,,,0,0,-0.027580399,1.75,1,1.333333333,1,3,1.616666667,1,4,1,1,1,1,1,4.4,4.33,5,4.4,4.33,4.75,4.54,0.2,1,1.75,1,1.333333333,1.25,1.088888889
912,0,3,1,54,3,2,7,45,0,1,1,280000,1,0,1,95,15,86800,913.68,0.14,0.59,0.08,3,65,1.5,820000,12615.38462,,0.40625,0,,,,,,,,0,0,,1.75,1,1.333333333,1,3,1.616666667,1,4,1,1,1,1,1,4.2,3.33,3.25,3.4,3,3.5,3.45,1.2,-0.666666667,0.5,0.2,0.666666667,0,0.316666667
913,0,3,0,53,2,2,5,30,0,1,1,200000,0,1,1,34,11.2,27200,800,0.08,1,0.08,,,,,,,0,0,,,,,,,,0,0,0.075098814,2,1.333333333,2,1,3.5,1.966666667,1,5,,,,,,3,4,2.75,3.2,2.33,3.5,3.13,0.5,1.666666667,0.25,0,1,1.25,0.777777778
913,0,3,0,53,2,2,5,30,0,1,1,200000,0,0,1,34,10.2,25300,744.12,-0.12,1,-0.12,,,,,,,0,0,,,,,,,,0,0,,2,1.333333333,2,1,3.5,1.966666667,1,5,,,,,,2.5,2.33,2.5,3.2,1.33,2.25,2.35,-0.9,-2,-0.75,0,-0.666666667,0,-0.719444444
914,0,3,1,72,1,2,4,46,0,1,1,100000,0,1,1,35,10.2,29564,844.69,0.13,1,0.13,,,,,,,0,0,,,,,,,,0,0,0.133806328,1.25,2.666666667,2,1,1,1.583333333,2,5,,,,,,3.4,4.33,3.25,3.2,2,2.25,3.07,0.4,1,0.5,1,0.333333333,0.25,0.580555556
914,0,3,1,72,1,2,4,46,0,1,1,100000,0,0,1,35,10.2,26075,745,-0.17,1,-0.17,,,,,,,0,0,,,,,,,,0,0,,1.25,2.666666667,2,1,1,1.583333333,2,5,,,,,,3,3.33,2.75,2.2,1.67,2,2.49,-1,-0.666666667,-0.75,-0.8,-0.666666667,-1.5,-0.897222222
915,0,3,0,61,1,2,7,41,0,0,1,240000,0,1,1,10,11.2,8957,895.7,0.02,1,0.02,,,,,,,0,0,,,,,,,,0,0,0.017840909,1.5,1.333333333,1.333333333,1,2,1.433333333,1,4,1,0,1,0,1,4,4,3.5,3,2.33,3.5,3.39,0.8,0.666666667,0.5,0.6,0.666666667,1,0.705555556
915,0,3,0,61,1,2,7,41,0,0,1,240000,0,0,1,10,10,8800,880,0.58,1,0.58,,,,,,,0,0,,,,,,,,0,0,,1.5,1.333333333,1.333333333,1,2,1.433333333,1,4,1,0,1,0,1,3.2,3.33,3,2.4,1.67,2.5,2.68,-0.2,0,-0.25,-0.6,-0.666666667,-0.5,-0.369444444
